,Date,Event,Feature,Finish,Start,Driver
1957,"July 24, 2020", ,SK Modified Feature Results,9,5,"Tony Membrino, Jr."
1958,"July 24, 2020", ,SK Modified Feature Results,10,18,"Michael Gervais, Jr."
1959,"July 24, 2020", ,SK Modified Feature Results,11,13,Todd Patnode
1960,"July 24, 2020", ,SK Modified Feature Results,12,12,Marcello Rufrano
1961,"July 24, 2020", ,SK Modified Feature Results,13,20,David Arute
1962,"July 24, 2020", ,SK Modified Feature Results,14,1,Bryan Narducci - R
1963,"July 24, 2020", ,SK Modified Feature Results,15,25,Tyler Leary
1964,"July 24, 2020", ,SK Modified Feature Results,16,23,Tyler Hines
1965,"July 24, 2020", ,SK Modified Feature Results,17,6,Mikey Flynn - R
1966,"July 24, 2020", ,SK Modified Feature Results,18,16,Matt Gallo
1967,"July 24, 2020", ,SK Modified Feature Results,19,15,Dan Wesson
1968,"July 24, 2020", ,SK Modified Feature Results,20,22,Jeff Malave
1969,"July 24, 2020", ,SK Modified Feature Results,21,3,Matt Vassar
1970,"July 24, 2020", ,SK Modified Feature Results,22,21,Teddy Hodgdon - R
1971,"July 24, 2020", ,SK Modified Feature Results,23,17,Jonathan Smith
1972,"July 24, 2020", ,SK Modified Feature Results,24,27,Nick Giardina - R
1973,"July 24, 2020", ,SK Modified Feature Results,25,24,Tom Bolles
1974,"July 24, 2020", ,SK Modified Feature Results,26,26,Marc Burke - R
1975,"July 24, 2020", ,SK Modified Feature Results,27,19,John Catania
1976,"July 17, 2020", ,SK Modified Feature Results,1,17,Keith Rocco
1977,"July 17, 2020", ,SK Modified Feature Results,2,6,Woody Pitkat
1978,"July 17, 2020", ,SK Modified Feature Results,3,4,"Michael Christopher, Jr."
1979,"July 17, 2020", ,SK Modified Feature Results,4,13,"Michael Gervais, Jr."
1980,"July 17, 2020", ,SK Modified Feature Results,5,16,Todd Owen
1981,"July 17, 2020", ,SK Modified Feature Results,6,11,Cory DiMatteo
1982,"July 17, 2020", ,SK Modified Feature Results,7,3,"Tony Membrino, Jr."
1983,"July 17, 2020", ,SK Modified Feature Results,8,26,David Arute
1984,"July 17, 2020", ,SK Modified Feature Results,9,23,Troy Talman
1985,"July 17, 2020", ,SK Modified Feature Results,10,25,Mikey Flynn - R
1986,"July 17, 2020", ,SK Modified Feature Results,11,21,Tyler Leary
1987,"July 17, 2020", ,SK Modified Feature Results,12,2,Teddy Hodgdon - R
1988,"July 17, 2020", ,SK Modified Feature Results,13,15,Matt Gallo
1989,"July 17, 2020", ,SK Modified Feature Results,14,22,Bryan Narducci - R
1990,"July 17, 2020", ,SK Modified Feature Results,15,20,Jonathan Smith
1991,"July 17, 2020", ,SK Modified Feature Results,16,19,Jeff Malave
1992,"July 17, 2020", ,SK Modified Feature Results,17,1,Glen Reen
1993,"July 17, 2020", ,SK Modified Feature Results,18,12,Andrew Molleur
1994,"July 17, 2020", ,SK Modified Feature Results,19,7,Ronnie Williams
1995,"July 17, 2020", ,SK Modified Feature Results,20,24,Todd Patnode
1996,"July 17, 2020", ,SK Modified Feature Results,21,21,Tyler Hines
1997,"July 17, 2020", ,SK Modified Feature Results,22,5,Matt Vassar
1998,"July 17, 2020", ,SK Modified Feature Results,23,27,John Catania
1999,"July 17, 2020", ,SK Modified Feature Results,24,8,Marcello Rufrano
2000,"July 17, 2020", ,SK Modified Feature Results,25,14,Chase Dowling
2001,"July 17, 2020", ,SK Modified Feature Results,26,18,Stephen Kopcik
2002,"July 17, 2020", ,SK Modified Feature Results,27,9,Dan Wesson
2003,"June 26, 2020", ,SK Modified Feature Results,1,5,Keith Rocco
2004,"June 26, 2020", ,SK Modified Feature Results,2,2,Todd Owen
2005,"June 26, 2020", ,SK Modified Feature Results,3,12,Stephen Kopcik
2006,"June 26, 2020", ,SK Modified Feature Results,4,1,Ronnie Williams
2007,"June 26, 2020", ,SK Modified Feature Results,5,7,Woody Pitkat
2008,"June 26, 2020", ,SK Modified Feature Results,6,22,Mikey Flynn - R
2009,"June 26, 2020", ,SK Modified Feature Results,7,25,David Arute
2010,"June 26, 2020", ,SK Modified Feature Results,8,15,Matt Vassar
2011,"June 26, 2020", ,SK Modified Feature Results,9,4,"Michael Christopher, Jr."
2012,"June 26, 2020", ,SK Modified Feature Results,10,19,"Joey Ternullo, Jr."
2013,"June 26, 2020", ,SK Modified Feature Results,11,16,"Tony Membrino, Jr."
2014,"June 26, 2020", ,SK Modified Feature Results,12,20,Bryan Narducci - R
2015,"June 26, 2020", ,SK Modified Feature Results,13,17,Teddy Hodgdon - R
2016,"June 26, 2020", ,SK Modified Feature Results,14,26,Tyler Leary
2017,"June 26, 2020", ,SK Modified Feature Results,15,14,Glen Reen
2018,"June 26, 2020", ,SK Modified Feature Results,16,23,Jonathan Smith
2019,"June 26, 2020", ,SK Modified Feature Results,17,13,Jeff Malave
2020,"June 26, 2020", ,SK Modified Feature Results,18,24,Anthony Flannery
2021,"June 26, 2020", ,SK Modified Feature Results,19,3,Chase Dowling
2022,"June 26, 2020", ,SK Modified Feature Results,20,11,Michael Gervais Jr.
2023,"June 26, 2020", ,SK Modified Feature Results,21,21,Tom Bolles
2024,"June 26, 2020", ,SK Modified Feature Results,22,9,Andrew Molleur
2025,"June 26, 2020", ,SK Modified Feature Results,23,18,Troy Talman
2026,"June 26, 2020", ,SK Modified Feature Results,24,27,John Catania
2027,"June 26, 2020", ,SK Modified Feature Results,25,6,Cory DiMatteo
2028,"June 26, 2020", ,SK Modified Feature Results,26,8,Tyler Hines
2029,"June 26, 2020", ,SK Modified Feature Results,27,10,Dan Wesson
